300 300
0 172 40
0 173 50
0 174 23
0 175 34
0 176 27
0 177 10
0 178 75
0 179 48
0 180 56
0 181 12
0 182 41
0 183 84
0 184 20
0 185 75
0 186 54
0 187 93
0 188 69
0 189 96
0 190 63
0 191 29
0 192 64
0 193 24
0 194 74
0 195 38
0 196 58
0 197 33
0 198 59
0 199 0
0 200 8
0 201 86
0 202 19
0 203 94
0 204 51
0 205 69
0 206 70
0 207 36
0 208 34
0 209 87
0 210 28
0 211 61
0 212 48
0 213 13
0 214 57
0 215 19
0 216 38
0 217 2
0 218 39
0 219 38
0 220 25
0 221 43
0 222 37
0 223 82
0 224 11
0 225 99
0 226 99
0 227 85
0 228 43
0 229 80
0 230 17
0 231 10
0 232 69
0 233 47
0 234 67
0 235 78
0 236 40
0 237 38
0 238 3
0 239 48
0 240 54
0 241 98
0 242 63
0 243 74
0 244 67
0 245 95
0 246 87
0 247 73
0 248 83
0 249 2
0 250 24
0 251 59
0 252 62
0 253 94
0 254 59
0 255 23
0 256 60
0 257 96
0 258 78
0 259 7
0 260 62
0 261 36
0 262 14
0 263 97
0 264 28
0 265 50
0 266 38
0 267 31
0 268 39
0 269 10
0 270 80
0 271 62
0 272 9
0 273 31
0 274 49
0 275 63
0 276 83
0 277 8
0 278 72
0 279 84
0 280 20
0 281 69
0 282 37
0 283 0
0 284 98
0 285 85
0 286 46
0 287 65
0 288 46
0 289 22
0 290 55
0 291 12
0 292 2
0 293 80
0 294 79
0 295 13
0 296 78
0 297 19
0 298 64
0 299 61
1 1 84
1 2 85
1 3 62
1 4 10
1 5 90
1 6 68
1 7 26
1 8 91
1 9 86
1 10 59
1 11 21
1 12 87
1 13 31
1 14 32
1 15 22
1 16 22
1 17 80
1 18 82
1 19 63
1 20 36
1 21 86
1 22 87
1 23 47
1 24 53
1 25 90
1 26 78
1 27 10
1 28 29
1 29 51
1 30 56
1 31 66
1 32 70
1 33 31
1 34 50
1 35 19
1 36 53
1 37 90
1 38 51
1 39 9
1 40 40
1 41 12
1 42 10
1 43 58
1 44 75
1 45 75
1 46 3
1 47 50
1 48 76
1 49 86
1 50 30
1 51 95
1 52 60
1 53 30
1 54 68
1 55 27
1 56 29
1 57 76
1 58 63
1 59 65
1 60 73
1 61 47
1 62 22
1 63 43
1 64 72
1 65 24
1 66 82
1 67 53
1 68 75
1 69 14
1 70 30
1 71 66
1 72 67
1 73 53
1 74 27
1 75 41
1 76 75
1 77 66
1 78 47
1 79 19
1 80 73
1 81 88
1 82 60
1 83 3
1 84 31
1 85 72
1 86 32
1 87 12
1 88 38
1 89 29
1 90 18
1 91 56
1 92 7
1 93 21
1 94 68
1 95 68
1 96 51
1 97 98
1 98 77
1 99 22
1 100 42
1 101 79
1 102 8
1 103 91
1 104 52
1 105 22
1 106 66
1 107 9
1 108 22
1 109 61
1 110 74
1 111 45
1 112 15
1 113 92
1 114 17
1 115 53
1 116 1
1 117 12
1 118 77
1 119 78
1 120 71
1 121 94
1 122 20
1 123 49
1 124 85
1 125 3
1 126 74
1 127 98
1 128 22
1 129 2
1 130 45
1 131 95
1 132 72
1 133 39
1 134 3
1 135 26
1 136 15
1 137 76
1 138 36
1 139 86
1 140 19
1 141 51
1 142 41
1 143 51
1 144 93
1 145 63
1 146 17
1 147 98
1 148 41
1 149 27
1 150 65
1 151 29
1 152 3
1 153 59
1 154 52
1 155 68
1 156 44
1 157 64
1 158 13
1 159 55
1 160 71
1 161 25
1 162 90
1 163 82
1 164 13
1 165 64
1 166 88
1 167 90
1 168 29
1 169 13
1 170 94
1 171 72
1 172 48
1 173 52
1 174 41
1 175 18
1 176 98
1 177 21
1 178 88
1 179 49
1 180 80
1 181 33
1 182 96
1 183 22
1 184 28
1 185 9
1 186 54
1 187 11
1 188 63
1 189 89
1 190 75
1 191 43
1 192 55
1 193 4
1 194 52
1 195 98
1 196 46
1 197 62
1 198 22
1 199 86
1 200 33
1 201 4
1 202 37
1 203 28
1 204 86
1 205 96
1 206 84
1 207 21
1 208 43
1 209 14
1 210 78
1 211 35
1 212 80
1 213 80
1 214 14
1 215 75
1 216 39
1 217 49
1 218 27
1 219 92
1 220 78
1 221 64
1 222 36
1 223 33
1 224 3
1 225 44
1 226 40
1 227 43
1 228 82
1 229 40
1 230 60
1 231 54
1 232 24
1 233 77
1 234 71
1 235 34
1 236 54
1 237 59
1 238 65
1 239 39
1 240 15
1 241 22
1 242 81
1 243 89
1 244 32
1 245 6
1 246 54
1 247 38
1 248 7
1 249 18
1 250 29
1 251 68
1 252 88
1 253 29
1 254 59
1 255 51
1 256 41
1 257 74
1 258 58
1 259 86
1 260 83
1 261 26
1 262 77
1 263 36
1 264 42
1 265 27
1 266 70
1 267 21
1 268 44
1 269 92
1 270 91
1 271 64
1 272 15
1 273 34
1 274 44
1 275 99
1 276 19
1 277 28
1 278 12
1 279 85
1 280 92
1 281 7
1 282 95
1 283 56
1 284 59
1 285 62
1 286 39
1 287 20
1 288 37
1 289 90
1 290 20
1 291 96
1 292 46
1 293 82
1 294 35
1 295 88
1 296 7
1 297 10
1 298 58
1 299 46
2 2 26
2 3 25
2 4 81
2 5 74
2 6 81
2 7 44
2 8 29
2 9 56
2 10 69
2 11 98
2 12 53
2 13 73
2 14 7
2 15 99
2 16 83
2 17 90
2 18 51
2 19 82
2 20 2
2 21 11
2 22 89
2 23 57
2 24 58
2 25 12
2 26 46
2 27 42
2 28 6
2 29 10
2 30 36
2 31 77
2 32 58
2 33 10
2 34 6
2 35 25
2 36 68
2 37 51
2 38 24
2 39 74
2 40 56
2 41 26
2 42 72
2 43 39
2 44 38
2 45 34
2 46 66
2 47 97
2 48 75
2 49 84
2 50 55
2 51 50
2 52 91
2 53 54
2 54 61
2 55 9
2 56 25
2 57 79
2 58 25
2 59 20
2 60 66
2 61 39
2 62 71
2 63 73
2 64 53
2 65 42
2 66 85
2 67 96
2 68 17
2 69 17
2 70 25
2 71 19
2 72 69
2 73 19
2 74 21
2 75 83
2 76 47
2 77 17
2 78 29
2 79 81
2 80 2
2 81 86
2 82 71
2 83 59
2 84 98
2 85 16
2 86 60
2 87 80
2 88 2
2 89 40
2 90 73
2 91 48
2 92 78
2 93 43
2 94 48
2 95 4
2 96 15
2 97 46
2 98 26
2 99 30
2 100 14
2 101 8
2 102 41
2 103 13
2 104 96
2 105 44
2 106 1
2 107 9
2 108 93
2 109 12
2 110 9
2 111 46
2 112 50
2 113 92
2 114 61
2 115 46
2 116 61
2 117 57
2 118 71
2 119 79
2 120 35
2 121 49
2 122 43
2 123 78
2 124 46
2 125 17
2 126 34
2 127 85
2 128 45
2 129 57
2 130 9
2 131 72
2 132 17
2 133 51
2 134 18
2 135 36
2 136 50
2 137 11
2 138 95
2 139 85
2 140 18
2 141 43
2 142 98
2 143 32
2 144 56
2 145 72
2 146 53
2 147 47
2 148 36
2 149 65
2 150 55
2 151 64
2 152 75
2 153 36
2 154 63
2 155 13
2 156 72
2 157 20
2 158 71
2 159 5
2 160 58
2 161 54
2 162 23
2 163 88
2 164 36
2 165 1
2 166 37
2 167 81
2 168 76
2 169 99
2 170 97
2 171 36
2 172 33
2 173 37
2 174 43
2 175 68
2 176 98
2 177 89
2 178 53
2 179 56
2 180 10
2 181 28
2 182 44
2 183 8
2 184 70
2 185 88
2 186 77
2 187 19
2 188 28
2 189 22
2 190 44
2 191 13
2 192 61
2 193 5
2 194 28
2 195 12
2 196 29
2 197 23
2 198 17
2 199 60
2 200 46
2 201 96
2 202 16
2 203 51
2 204 33
2 205 13
2 206 79
2 207 7
2 208 9
2 209 22
2 210 7
2 211 58
2 212 6
2 213 43
2 214 1
2 215 12
2 216 25
2 217 63
2 218 15
2 219 61
2 220 17
2 221 70
2 222 46
2 223 71
2 224 78
2 225 5
2 226 50
2 227 6
2 228 23
2 229 36
2 230 20
2 231 13
2 232 42
2 233 54
2 234 84
2 235 22
2 236 71
2 237 14
2 238 58
2 239 44
2 240 49
2 241 76
2 242 99
2 243 11
2 244 77
2 245 61
2 246 54
2 247 75
2 248 49
2 249 65
2 250 58
2 251 69
2 252 12
2 253 62
2 254 10
2 255 64
2 256 5
2 257 95
2 258 49
2 259 55
2 260 88
2 261 90
2 262 31
2 263 92
2 264 98
2 265 25
2 266 7
2 267 75
2 268 47
2 269 80
2 270 21
2 271 82
2 272 3
2 273 49
2 274 10
2 275 3
2 276 95
2 277 91
2 278 78
2 279 94
2 280 48
2 281 18
2 282 1
2 283 52
2 284 74
2 285 78
2 286 18
2 287 50
2 288 95
2 289 48
2 290 30
2 291 24
2 292 16
2 293 76
2 294 77
2 295 97
2 296 42
2 297 8
2 298 12
2 299 63
3 3 16
3 4 37
3 5 60
3 6 6
3 7 86
3 8 26
3 9 17
3 10 52
3 11 8
3 12 56
3 13 64
3 14 55
3 15 38
3 16 72
3 17 98
3 18 63
3 19 43
3 20 39
3 21 22
3 22 56
3 23 40
3 24 5
3 25 89
3 26 59
3 27 34
3 28 3
3 29 79
3 30 50
3 31 60
3 32 0
3 33 99
3 34 70
3 35 21
3 36 23
3 37 57
3 38 99
3 39 49
3 40 78
3 41 12
3 42 56
3 43 33
3 44 43
3 45 31
3 46 24
3 47 23
3 48 14
3 49 28
3 50 63
3 51 1
3 52 88
3 53 39
3 54 88
3 55 90
3 56 31
3 57 58
3 58 50
3 59 42
3 60 18
3 61 92
3 62 42
3 63 18
3 64 37
3 65 79
3 66 17
3 67 22
3 68 58
3 69 9
3 70 33
3 71 11
3 72 28
3 73 89
3 74 46
3 75 79
3 76 83
3 77 6
3 78 94
3 79 85
3 80 8
3 81 75
3 82 30
3 83 53
3 84 44
3 85 91
3 86 1
3 87 2
3 88 94
3 89 22
3 90 90
3 91 25
3 92 41
3 93 10
3 94 47
3 95 65
3 96 2
3 97 93
3 98 10
3 99 88
3 100 97
3 101 59
3 102 68
3 103 23
3 104 50
3 105 15
3 106 54
3 107 68
3 108 25
3 109 55
3 110 35
3 111 68
3 112 53
3 113 98
3 114 19
3 115 30
3 116 97
3 117 36
3 118 53
3 119 71
3 120 13
3 121 86
3 122 63
3 123 1
3 124 26
3 125 69
3 126 96
3 127 46
3 128 31
3 129 82
3 130 21
3 131 45
3 132 77
3 133 14
3 134 96
3 135 92
3 136 60
3 137 40
3 138 79
3 139 7
3 140 96
3 141 29
3 142 21
3 143 3
3 144 74
3 145 28
3 146 74
3 147 13
3 148 82
3 149 65
3 150 5
3 151 20
3 152 49
3 153 52
3 154 90
3 155 99
3 156 83
3 157 53
3 158 48
3 159 43
3 160 79
3 161 10
3 162 97
3 163 36
3 164 15
3 165 70
3 166 3
3 167 55
3 168 99
3 169 78
3 170 95
3 171 36
3 172 12
3 173 80
3 174 72
3 175 55
3 176 14
3 177 51
3 178 92
3 179 75
3 180 48
3 181 15
3 182 29
3 183 34
3 184 98
3 185 83
3 186 55
3 187 76
3 188 25
3 189 32
3 190 80
3 191 80
3 192 95
3 193 51
3 194 41
3 195 54
3 196 90
3 197 23
3 198 2
3 199 75
3 200 17
3 201 42
3 202 0
3 203 18
3 204 11
3 205 30
3 206 70
3 207 35
3 208 15
3 209 93
3 210 67
3 211 20
3 212 79
3 213 80
3 214 82
3 215 27
3 216 7
3 217 67
3 218 84
3 219 22
3 220 0
3 221 14
3 222 84
3 223 66
3 224 42
3 225 76
3 226 23
3 227 88
3 228 50
3 229 84
3 230 48
3 231 1
3 232 95
3 233 39
3 234 60
3 235 46
3 236 90
3 237 10
3 238 65
3 239 80
3 240 28
3 241 10
3 242 74
3 243 82
3 244 55
3 245 37
3 246 98
3 247 38
3 248 88
3 249 86
3 250 16
3 251 84
3 252 37
3 253 88
3 254 34
3 255 50
3 256 54
3 257 40
3 258 27
3 259 4
3 260 47
3 261 52
3 262 60
3 263 76
3 264 79
3 265 62
3 266 65
3 267 70
3 268 78
3 269 57
3 270 75
3 271 98
3 272 62
3 273 39
3 274 63
3 275 79
3 276 8
3 277 6
3 278 31
3 279 86
3 280 59
3 281 77
3 282 41
3 283 6
3 284 21
3 285 83
3 286 57
3 287 50
3 288 39
3 289 12
3 290 66
3 291 83
3 292 42
3 293 57
3 294 76
3 295 54
3 296 76
3 297 87
3 298 3
3 299 21
4 4 46
4 5 48
4 6 12
4 7 91
4 8 55
4 9 97
4 10 45
4 11 84
4 12 17
4 13 76
4 14 58
4 15 7
4 16 92
4 17 26
4 18 34
4 19 40
4 20 28
4 21 21
4 22 82
4 23 61
4 24 94
4 25 8
4 26 19
4 27 83
4 28 72
4 29 1
4 30 87
4 31 27
4 32 87
4 33 0
4 34 13
4 35 99
4 36 3
4 37 95
4 38 67
4 39 82
4 40 48
4 41 14
4 42 88
4 43 65
4 44 50
4 45 40
4 46 59
4 47 22
4 48 75
4 49 39
4 50 65
4 51 35
4 52 31
4 53 26
4 54 93
4 55 81
4 56 53
4 57 48
4 58 24
4 59 24
4 60 78
4 61 73
4 62 87
4 63 61
4 64 42
4 65 28
4 66 36
4 67 8
4 68 45
4 69 45
4 70 60
4 71 66
4 72 17
4 73 90
4 74 21
4 75 21
4 76 23
4 77 11
4 78 1
4 79 37
4 80 30
4 81 2
4 82 77
4 83 97
4 84 29
4 85 91
4 86 35
4 87 81
4 88 84
4 89 12
4 90 73
4 91 54
4 92 97
4 93 38
4 94 26
4 95 28
4 96 16
4 97 87
4 98 16
4 99 68
4 100 75
4 101 78
4 102 3
4 103 27
4 104 90
4 105 84
4 106 72
4 107 58
4 108 1
4 109 12
4 110 37
4 111 58
4 112 81
4 113 16
4 114 60
4 115 2
4 116 51
4 117 7
4 118 69
4 119 34
4 120 47
4 121 30
4 122 17
4 123 32
4 124 77
4 125 64
4 126 42
4 127 77
4 128 54
4 129 23
4 130 33
4 131 8
4 132 54
4 133 44
4 134 87
4 135 55
4 136 78
4 137 86
4 138 74
4 139 34
4 140 84
4 141 44
4 142 42
4 143 85
4 144 19
4 145 81
4 146 79
4 147 65
4 148 68
4 149 43
4 150 24
4 151 25
4 152 35
4 153 33
4 154 12
4 155 53
4 156 61
4 157 73
4 158 69
4 159 63
4 160 8
4 161 43
4 162 47
4 163 45
4 164 72
4 165 62
4 166 4
4 167 85
4 168 67
4 169 52
4 170 67
4 171 13
4 172 52
4 173 73
4 174 39
4 175 23
4 176 5
4 177 77
4 178 41
4 179 36
4 180 98
4 181 48
4 182 59
4 183 1
4 184 82
4 185 93
4 186 31
4 187 56
4 188 99
4 189 83
4 190 4
4 191 86
4 192 63
4 193 99
4 194 4
4 195 90
4 196 65
4 197 52
4 198 14
4 199 0
4 200 48
4 201 73
4 202 43
4 203 74
4 204 33
4 205 39
4 206 50
4 207 93
4 208 44
4 209 68
4 210 50
4 211 56
4 212 40
4 213 34
4 214 77
4 215 28
4 216 95
4 217 50
4 218 56
4 219 76
4 220 5
4 221 79
4 222 47
4 223 15
4 224 89
4 225 44
4 226 96
4 227 1
4 228 87
4 229 43
4 230 75
4 231 76
4 232 32
4 233 55
4 234 46
4 235 28
4 236 79
4 237 39
4 238 19
4 239 1
4 240 80
4 241 1
4 242 98
4 243 45
4 244 30
4 245 90
4 246 68
4 247 37
4 248 27
4 249 83
4 250 33
4 251 58
4 252 72
4 253 38
4 254 49
4 255 81
4 256 69
4 257 43
4 258 64
4 259 75
4 260 20
4 261 89
4 262 43
4 263 44
4 264 91
4 265 53
4 266 81
4 267 64
4 268 97
4 269 69
4 270 0
4 271 58
4 272 10
4 273 43
4 274 94
4 275 52
4 276 63
4 277 94
4 278 14
4 279 65
4 280 21
4 281 79
4 282 76
4 283 25
4 284 60
4 285 24
4 286 18
4 287 55
4 288 27
4 289 75
4 290 93
4 291 17
4 292 91
4 293 34
4 294 21
4 295 75
4 296 82
4 297 26
4 298 59
4 299 9
5 5 75
5 6 6
5 7 92
5 8 88
5 9 62
5 10 48
5 11 31
5 12 68
5 13 73
5 14 32
5 15 1
5 16 8
5 17 46
5 18 25
5 19 63
5 20 90
5 21 50
5 22 74
5 23 27
5 24 93
5 25 96
5 26 74
5 27 52
5 28 27
5 29 53
5 30 89
5 31 75
5 32 38
5 33 12
5 34 58
5 35 57
5 36 52
5 37 53
5 38 43
5 39 87
5 40 4
5 41 86
5 42 64
5 43 8
5 44 91
5 45 52
5 46 14
5 47 40
5 48 17
5 49 11
5 50 43
5 51 56
5 52 75
5 53 4
5 54 90
5 55 48
5 56 11
5 57 25
5 58 38
5 59 40
5 60 20
5 61 36
5 62 16
5 63 80
5 64 68
5 65 88
5 66 2
5 67 14
5 68 84
5 69 57
5 70 34
5 71 8
5 72 90
5 73 40
5 74 24
5 75 35
5 76 19
5 77 91
5 78 7
5 79 40
5 80 67
5 81 17
5 82 77
5 83 20
5 84 89
5 85 32
5 86 74
5 87 38
5 88 79
5 89 8
5 90 70
5 91 19
5 92 21
5 93 57
5 94 21
5 95 97
5 96 4
5 97 82
5 98 39
5 99 87
5 100 50
5 101 7
5 102 42
5 103 55
5 104 45
5 105 20
5 106 83
5 107 0
5 108 24
5 109 65
5 110 80
5 111 48
5 112 11
5 113 26
5 114 50
5 115 91
5 116 35
5 117 86
5 118 66
5 119 11
5 120 16
5 121 93
5 122 32
5 123 5
5 124 13
5 125 90
5 126 92
5 127 55
5 128 85
5 129 13
5 130 2
5 131 75
5 132 72
5 133 75
5 134 59
5 135 20
5 136 96
5 137 91
5 138 29
5 139 67
5 140 42
5 141 13
5 142 42
5 143 26
5 144 9
5 145 16
5 146 99
5 147 74
5 148 12
5 149 51
5 150 24
5 151 59
5 152 14
5 153 15
5 154 10
5 155 0
5 156 31
5 157 85
5 158 20
5 159 78
5 160 93
5 161 29
5 162 23
5 163 33
5 164 96
5 165 45
5 166 93
5 167 89
5 168 46
5 169 74
5 170 41
5 171 62
5 172 16
5 173 6
5 174 60
5 175 63
5 176 45
5 177 34
5 178 60
5 179 42
5 180 41
5 181 71
5 182 92
5 183 55
5 184 97
5 185 76
5 186 20
5 187 37
5 188 35
5 189 40
5 190 88
5 191 64
5 192 49
5 193 76
5 194 21
5 195 93
5 196 45
5 197 48
5 198 93
5 199 47
5 200 50
5 201 25
5 202 21
5 203 26
5 204 6
5 205 8
5 206 11
5 207 71
5 208 91
5 209 11
5 210 48
5 211 82
5 212 2
5 213 26
5 214 76
5 215 81
5 216 72
5 217 30
5 218 51
5 219 53
5 220 47
5 221 53
5 222 70
5 223 97
5 224 1
5 225 91
5 226 13
5 227 96
5 228 69
5 229 69
5 230 40
5 231 83
5 232 27
5 233 68
5 234 99
5 235 8
5 236 90
5 237 53
5 238 65
5 239 46
5 240 9
5 241 36
5 242 0
5 243 55
5 244 5
5 245 64
5 246 21
5 247 26
5 248 57
5 249 7
5 250 82
5 251 59
5 252 4
5 253 32
5 254 33
5 255 76
5 256 89
5 257 64
5 258 49
5 259 37
5 260 90
5 261 61
5 262 26
5 263 13
5 264 97
5 265 1
5 266 82
5 267 59
5 268 57
5 269 73
5 270 4
5 271 47
5 272 93
5 273 78
5 274 82
5 275 67
5 276 27
5 277 60
5 278 8
5 279 27
5 280 87
5 281 72
5 282 37
5 283 48
5 284 54
5 285 83
5 286 85
5 287 34
5 288 95
5 289 99
5 290 21
5 291 31
5 292 79
5 293 17
5 294 6
5 295 74
5 296 24
5 297 51
5 298 36
5 299 97
6 6 8
6 7 91
6 8 57
6 9 50
6 10 11
6 11 21
6 12 1
6 13 6
6 14 0
6 15 32
6 16 99
6 17 17
6 18 95
6 19 39
6 20 34
6 21 32
6 22 22
6 23 58
6 24 75
6 25 35
6 26 48
6 27 12
6 28 70
6 29 37
6 30 35
6 31 37
6 32 88
6 33 51
6 34 0
6 35 98
6 36 6
6 37 17
6 38 59
6 39 79
6 40 50
6 41 88
6 42 84
6 43 49
6 44 13
6 45 60
6 46 54
6 47 3
6 48 0
6 49 84
6 50 36
6 51 72
6 52 93
6 53 51
6 54 76
6 55 93
6 56 49
6 57 50
6 58 21
6 59 57
6 60 82
6 61 75
6 62 50
6 63 82
6 64 29
6 65 14
6 66 0
6 67 18
6 68 33
6 69 9
6 70 27
6 71 88
6 72 27
6 73 56
6 74 98
6 75 73
6 76 67
6 77 45
6 78 10
6 79 96
6 80 82
6 81 81
6 82 64
6 83 70
6 84 66
6 85 77
6 86 48
6 87 83
6 88 94
6 89 32
6 90 44
6 91 12
6 92 17
6 93 5
6 94 82
6 95 37
6 96 35
6 97 43
6 98 61
6 99 75
6 100 12
6 101 62
6 102 4
6 103 16
6 104 45
6 105 13
6 106 86
6 107 4
6 108 42
6 109 98
6 110 42
6 111 99
6 112 2
6 113 87
6 114 29
6 115 71
6 116 64
6 117 54
6 118 92
6 119 4
6 120 42
6 121 75
6 122 83
6 123 65
6 124 14
6 125 14
6 126 78
6 127 53
6 128 8
6 129 21
6 130 9
6 131 32
6 132 14
6 133 45
6 134 81
6 135 77
6 136 99
6 137 62
6 138 30
6 139 52
6 140 53
6 141 18
6 142 7
6 143 3
6 144 55
6 145 28
6 146 77
6 147 11
6 148 88
6 149 94
6 150 21
6 151 93
6 152 97
6 153 62
6 154 25
6 155 1
6 156 20
6 157 37
6 158 8
6 159 12
6 160 56
6 161 87
6 162 38
6 163 44
6 164 89
6 165 80
6 166 16
6 167 11
6 168 34
6 169 10
6 170 48
6 171 88
6 172 32
6 173 18
6 174 82
6 175 32
6 176 79
6 177 78
6 178 8
6 179 14
6 180 98
6 181 31
6 182 58
6 183 18
6 184 17
6 185 33
6 186 11
6 187 62
6 188 37
6 189 75
6 190 80
6 191 43
6 192 26
6 193 99
6 194 76
6 195 94
6 196 54
6 197 59
6 198 48
6 199 60
6 200 46
6 201 75
6 202 30
6 203 83
6 204 11
6 205 92
6 206 92
6 207 95
6 208 6
6 209 39
6 210 77
6 211 79
6 212 76
6 213 43
6 214 96
6 215 53
6 216 16
6 217 84
6 218 99
6 219 41
6 220 83
6 221 23
6 222 57
6 223 37
6 224 88
6 225 32
6 226 32
6 227 76
6 228 99
6 229 52
6 230 70
6 231 39
6 232 49
6 233 68
6 234 78
6 235 88
6 236 40
6 237 53
6 238 50
6 239 32
6 240 28
6 241 58
6 242 24
6 243 2
6 244 71
6 245 52
6 246 20
6 247 60
6 248 53
6 249 72
6 250 24
6 251 49
6 252 50
6 253 61
6 254 15
6 255 64
6 256 98
6 257 23
6 258 50
6 259 13
6 260 96
6 261 43
6 262 35
6 263 27
6 264 60
6 265 12
6 266 61
6 267 78
6 268 29
6 269 34
6 270 89
6 271 91
6 272 40
6 273 36
6 274 46
6 275 73
6 276 84
6 277 38
6 278 23
6 279 76
6 280 0
6 281 12
6 282 99
6 283 88
6 284 32
6 285 13
6 286 85
6 287 59
6 288 86
6 289 92
6 290 17
6 291 36
6 292 26
6 293 98
6 294 71
6 295 66
6 296 11
6 297 54
6 298 22
6 299 12
7 7 69
7 8 61
7 9 40
7 10 87
7 11 34
7 12 40
7 13 29
7 14 15
7 15 67
7 16 29
7 17 81
7 18 93
7 19 75
7 20 1
7 21 55
7 22 5
7 23 59
7 24 81
7 25 40
7 26 40
7 27 63
7 28 80
7 29 84
7 30 78
7 31 41
7 32 86
7 33 1
7 34 6
7 35 48
7 36 0
7 37 88
7 38 77
7 39 33
7 40 1
7 41 84
7 42 84
7 43 20
7 44 79
7 45 92
7 46 78
7 47 8
7 48 71
7 49 86
7 50 24
7 51 34
7 52 66
7 53 35
7 54 15
7 55 8
7 56 52
7 57 35
7 58 61
7 59 73
7 60 91
7 61 26
7 62 2
7 63 43
7 64 4
7 65 49
7 66 59
7 67 10
7 68 88
7 69 38
7 70 82
7 71 5
7 72 47
7 73 40
7 74 74
7 75 99
7 76 11
7 77 61
7 78 8
7 79 93
7 80 9
7 81 52
7 82 68
7 83 84
7 84 80
7 85 76
7 86 3
7 87 57
7 88 27
7 89 71
7 90 9
7 91 51
7 92 42
7 93 38
7 94 77
7 95 15
7 96 19
7 97 39
7 98 93
7 99 22
7 100 5
7 101 23
7 102 53
7 103 46
7 104 97
7 105 93
7 106 63
7 107 84
7 108 73
7 109 67
7 110 57
7 111 32
7 112 13
7 113 49
7 114 96
7 115 13
7 116 8
7 117 35
7 118 38
7 119 81
7 120 15
7 121 19
7 122 12
7 123 39
7 124 78
7 125 16
7 126 25
7 127 81
7 128 36
7 129 89
7 130 16
7 131 8
7 132 45
7 133 46
7 134 55
7 135 87
7 136 87
7 137 79
7 138 13
7 139 27
7 140 62
7 141 84
7 142 28
7 143 89
7 144 75
7 145 52
7 146 73
7 147 96
7 148 77
7 149 39
7 150 8
7 151 99
7 152 89
7 153 36
7 154 75
7 155 49
7 156 8
7 157 86
7 158 11
7 159 86
7 160 52
7 161 9
7 162 96
7 163 31
7 164 58
7 165 85
7 166 64
7 167 61
7 168 95
7 169 96
7 170 57
7 171 74
7 172 70
7 173 94
7 174 35
7 175 44
7 176 43
7 177 38
7 178 79
7 179 71
7 180 66
7 181 80
7 182 61
7 183 94
7 184 52
7 185 77
7 186 84
7 187 67
7 188 54
7 189 73
7 190 69
7 191 53
7 192 40
7 193 5
7 194 91
7 195 19
7 196 82
7 197 98
7 198 21
7 199 91
7 200 72
7 201 6
7 202 33
7 203 9
7 204 34
7 205 32
7 206 73
7 207 22
7 208 79
7 209 39
7 210 34
7 211 46
7 212 52
7 213 45
7 214 33
7 215 78
7 216 89
7 217 74
7 218 62
7 219 72
7 220 14
7 221 0
7 222 88
7 223 28
7 224 86
7 225 46
7 226 24
7 227 86
7 228 26
7 229 74
7 230 87
7 231 60
7 232 35
7 233 63
7 234 43
7 235 93
7 236 59
7 237 29
7 238 74
7 239 68
7 240 65
7 241 65
7 242 68
7 243 79
7 244 75
7 245 42
7 246 87
7 247 18
7 248 18
7 249 24
7 250 24
7 251 8
7 252 40
7 253 50
7 254 52
7 255 10
7 256 69
7 257 53
7 258 48
7 259 56
