300 300
0 288 62
0 289 94
0 290 77
0 291 82
0 292 91
0 293 6
0 294 63
0 295 62
0 296 57
0 297 95
0 298 57
0 299 6
1 1 92
1 2 97
1 3 43
1 4 6
1 5 48
1 6 25
1 7 89
1 8 20
1 9 41
1 10 35
1 11 5
1 12 45
1 13 30
1 14 57
1 15 48
1 16 75
1 17 54
1 18 83
1 19 13
1 20 66
1 21 7
1 22 78
1 23 24
1 24 66
1 25 57
1 26 90
1 27 94
1 28 72
1 29 3
1 30 53
1 31 78
1 32 94
1 33 53
1 34 20
1 35 14
1 36 67
1 37 46
1 38 53
1 39 15
1 40 97
1 41 80
1 42 18
1 43 92
1 44 47
1 45 41
1 46 52
1 47 93
1 48 7
1 49 45
1 50 55
1 51 61
1 52 21
1 53 76
1 54 92
1 55 69
1 56 13
1 57 86
1 58 64
1 59 74
1 60 79
1 61 29
1 62 24
1 63 52
1 64 46
1 65 80
1 66 4
1 67 98
1 68 26
1 69 83
1 70 19
1 71 59
1 72 51
1 73 82
1 74 35
1 75 9
1 76 20
1 77 22
1 78 64
1 79 24
1 80 63
1 81 43
1 82 27
1 83 64
1 84 72
1 85 20
1 86 13
1 87 49
1 88 78
1 89 49
1 90 12
1 91 51
1 92 3
1 93 57
1 94 68
1 95 51
1 96 94
1 97 3
1 98 60
1 99 18
1 100 11
1 101 54
1 102 6
1 103 4
1 104 87
1 105 37
1 106 5
1 107 47
1 108 18
1 109 55
1 110 74
1 111 99
1 112 34
1 113 85
1 114 92
1 115 30
1 116 73
1 117 94
1 118 98
1 119 4
1 120 94
1 121 85
1 122 10
1 123 43
1 124 12
1 125 7
1 126 66
1 127 51
1 128 78
1 129 34
1 130 57
1 131 3
1 132 97
1 133 61
1 134 66
1 135 81
1 136 33
1 137 55
1 138 37
1 139 19
1 140 35
1 141 79
1 142 10
1 143 16
1 144 84
1 145 15
1 146 73
1 147 63
1 148 74
1 149 57
1 150 56
1 151 7
1 152 62
1 153 41
1 154 60
1 155 72
1 156 25
1 157 38
1 158 66
1 159 96
1 160 62
1 161 25
1 162 90
1 163 29
1 164 97
1 165 78
1 166 23
1 167 26
1 168 49
1 169 93
1 170 23
1 171 57
1 172 84
1 173 76
1 174 42
1 175 28
1 176 43
1 177 15
1 178 0
1 179 18
1 180 59
1 181 36
1 182 36
1 183 41
1 184 95
1 185 43
1 186 45
1 187 82
1 188 69
1 189 42
1 190 60
1 191 63
1 192 98
1 193 9
1 194 44
1 195 0
1 196 8
1 197 80
1 198 95
1 199 87
1 200 30
1 201 57
1 202 78
1 203 59
1 204 9
1 205 12
1 206 73
1 207 56
1 208 53
1 209 15
1 210 60
1 211 92
1 212 86
1 213 1
1 214 82
1 215 68
1 216 71
1 217 54
1 218 5
1 219 98
1 220 6
1 221 15
1 222 62
1 223 28
1 224 14
1 225 24
1 226 65
1 227 62
1 228 84
1 229 25
1 230 65
1 231 9
1 232 55
1 233 12
1 234 10
1 235 58
1 236 89
1 237 21
1 238 19
1 239 98
1 240 39
1 241 72
1 242 5
1 243 16
1 244 35
1 245 96
1 246 22
1 247 38
1 248 11
1 249 6
1 250 53
1 251 5
1 252 43
1 253 41
1 254 18
1 255 72
1 256 61
1 257 76
1 258 8
1 259 93
1 260 43
1 261 28
1 262 38
1 263 61
1 264 87
1 265 34
1 266 83
1 267 1
1 268 36
1 269 70
1 270 60
1 271 44
1 272 85
1 273 73
1 274 17
1 275 78
1 276 88
1 277 3
1 278 10
1 279 63
1 280 36
1 281 22
1 282 53
1 283 91
1 284 55
1 285 76
1 286 18
1 287 73
1 288 82
1 289 30
1 290 34
1 291 44
1 292 16
1 293 62
1 294 36
1 295 43
1 296 79
1 297 65
1 298 12
1 299 98
2 2 8
2 3 57
2 4 43
2 5 17
2 6 6
2 7 22
2 8 78
2 9 8
2 10 74
2 11 15
2 12 47
2 13 28
2 14 27
2 15 97
2 16 17
2 17 84
2 18 86
2 19 0
2 20 16
2 21 30
2 22 45
2 23 82
2 24 87
2 25 14
2 26 6
2 27 6
2 28 89
2 29 0
2 30 14
2 31 76
2 32 78
2 33 78
2 34 26
2 35 50
2 36 10
2 37 91
2 38 84
2 39 90
2 40 92
2 41 96
2 42 30
2 43 29
2 44 70
2 45 49
2 46 63
2 47 13
2 48 13
2 49 38
2 50 58
2 51 54
2 52 57
2 53 17
2 54 14
2 55 38
2 56 30
2 57 30
2 58 35
2 59 23
2 60 35
2 61 0
2 62 41
2 63 95
2 64 37
2 65 46
2 66 65
2 67 90
2 68 99
2 69 34
2 70 80
2 71 48
2 72 75
2 73 91
2 74 24
2 75 2
2 76 9
2 77 37
2 78 43
2 79 30
2 80 40
2 81 85
2 82 10
2 83 81
2 84 9
2 85 96
2 86 53
2 87 8
2 88 42
2 89 88
2 90 67
2 91 12
2 92 14
2 93 67
2 94 41
2 95 40
2 96 53
2 97 66
2 98 52
2 99 61
2 100 2
2 101 87
2 102 91
2 103 51
2 104 7
2 105 49
2 106 97
2 107 68
2 108 36
2 109 65
2 110 15
2 111 0
2 112 87
2 113 63
2 114 65
2 115 37
2 116 1
2 117 26
2 118 39
2 119 12
2 120 32
2 121 44
2 122 1
2 123 0
2 124 22
2 125 29
2 126 81
2 127 34
2 128 75
2 129 56
2 130 24
2 131 30
2 132 1
2 133 47
2 134 62
2 135 39
2 136 63
2 137 1
2 138 81
2 139 87
2 140 37
2 141 80
2 142 37
2 143 90
2 144 67
2 145 80
2 146 15
2 147 54
2 148 92
2 149 8
2 150 67
2 151 33
2 152 31
2 153 44
2 154 1
2 155 20
2 156 63
2 157 21
2 158 44
2 159 27
2 160 91
2 161 32
2 162 83
2 163 26
2 164 56
2 165 27
2 166 47
2 167 58
2 168 71
2 169 11
2 170 38
2 171 81
2 172 50
2 173 88
2 174 6
2 175 68
2 176 31
2 177 29
2 178 14
2 179 50
2 180 44
2 181 68
2 182 28
2 183 41
2 184 39
2 185 95
2 186 42
2 187 32
2 188 28
2 189 66
2 190 41
2 191 52
2 192 82
2 193 89
2 194 45
2 195 18
2 196 85
2 197 94
2 198 23
2 199 16
2 200 17
2 201 98
2 202 39
2 203 78
2 204 45
2 205 6
2 206 5
2 207 38
2 208 75
2 209 67
2 210 47
2 211 70
2 212 18
2 213 96
2 214 52
2 215 94
2 216 29
2 217 11
2 218 81
2 219 22
2 220 43
2 221 84
2 222 9
2 223 86
2 224 47
2 225 77
2 226 20
2 227 21
2 228 78
2 229 87
2 230 6
2 231 35
2 232 25
2 233 61
2 234 85
2 235 38
2 236 18
2 237 41
2 238 10
2 239 69
2 240 35
2 241 84
2 242 13
2 243 75
2 244 58
2 245 91
2 246 76
2 247 18
2 248 75
2 249 76
2 250 33
2 251 24
2 252 82
2 253 11
2 254 2
2 255 70
2 256 94
2 257 8
2 258 85
2 259 11
2 260 2
2 261 82
2 262 33
2 263 2
2 264 9
2 265 94
2 266 26
2 267 64
2 268 98
2 269 63
2 270 56
2 271 44
2 272 63
2 273 18
2 274 84
2 275 64
2 276 35
2 277 3
2 278 89
2 279 27
2 280 68
2 281 20
2 282 8
2 283 31
2 284 70
2 285 31
2 286 6
2 287 33
2 288 56
2 289 65
2 290 57
2 291 21
2 292 65
2 293 49
2 294 70
2 295 39
2 296 98
2 297 95
2 298 96
2 299 92
3 3 75
3 4 6
3 5 38
3 6 2
3 7 73
3 8 32
3 9 18
3 10 3
3 11 90
3 12 28
3 13 55
3 14 81
3 15 91
3 16 75
3 17 41
3 18 19
3 19 6
3 20 47
3 21 38
3 22 30
3 23 44
3 24 23
3 25 68
3 26 25
3 27 85
3 28 51
3 29 66
3 30 49
3 31 37
3 32 57
3 33 68
3 34 54
3 35 18
3 36 79
3 37 37
3 38 0
3 39 57
3 40 23
3 41 68
3 42 32
3 43 89
3 44 53
3 45 63
3 46 78
3 47 53
3 48 40
3 49 69
3 50 6
3 51 34
3 52 7
3 53 86
3 54 64
3 55 35
3 56 47
3 57 32
3 58 64
3 59 58
3 60 18
3 61 39
3 62 6
3 63 9
3 64 20
3 65 7
3 66 4
3 67 78
3 68 62
3 69 18
3 70 80
3 71 82
3 72 59
3 73 39
3 74 93
3 75 28
3 76 68
3 77 82
3 78 11
3 79 75
3 80 23
3 81 90
3 82 53
3 83 66
3 84 85
3 85 34
3 86 52
3 87 1
3 88 57
3 89 10
3 90 11
3 91 63
3 92 49
3 93 59
3 94 44
3 95 64
3 96 40
3 97 72
3 98 63
3 99 31
3 100 84
3 101 51
3 102 83
3 103 75
3 104 98
3 105 29
3 106 6
3 107 32
3 108 85
3 109 43
3 110 44
3 111 41
3 112 79
3 113 26
3 114 45
3 115 9
3 116 50
3 117 6
3 118 8
3 119 5
3 120 28
3 121 40
3 122 30
3 123 84
3 124 6
3 125 15
3 126 86
3 127 49
3 128 80
3 129 3
3 130 6
3 131 61
3 132 36
3 133 76
3 134 85
3 135 77
3 136 65
3 137 23
3 138 40
3 139 61
3 140 54
3 141 21
3 142 12
3 143 63
3 144 58
3 145 36
3 146 82
3 147 51
3 148 78
3 149 0
3 150 45
3 151 8
3 152 74
3 153 40
3 154 54
3 155 48
3 156 78
3 157 41
3 158 82
3 159 74
3 160 71
3 161 88
3 162 27
3 163 9
3 164 55
3 165 34
3 166 14
3 167 95
3 168 4
3 169 18
3 170 16
3 171 49
3 172 71
3 173 12
3 174 32
3 175 94
3 176 39
3 177 74
3 178 61
3 179 25
3 180 17
3 181 13
3 182 39
3 183 22
3 184 87
3 185 91
3 186 12
3 187 36
3 188 38
3 189 19
3 190 67
3 191 42
3 192 70
3 193 43
3 194 76
3 195 60
3 196 80
3 197 77
3 198 72
3 199 47
3 200 65
3 201 12
3 202 5
3 203 5
3 204 30
3 205 84
3 206 44
3 207 81
3 208 95
3 209 12
3 210 38
3 211 37
3 212 64
3 213 42
3 214 65
3 215 82
3 216 86
3 217 84
3 218 68
3 219 35
3 220 58
3 221 40
3 222 51
3 223 4
3 224 45
3 225 65
3 226 58
3 227 24
3 228 31
3 229 5
3 230 35
3 231 13
3 232 51
3 233 9
3 234 43
3 235 17
3 236 27
3 237 47
3 238 72
3 239 50
3 240 25
3 241 39
3 242 7
3 243 41
3 244 64
3 245 18
3 246 92
3 247 46
3 248 78
3 249 58
3 250 71
3 251 87
3 252 3
3 253 42
3 254 96
3 255 56
3 256 20
3 257 96
3 258 64
3 259 56
3 260 35
3 261 15
3 262 29
3 263 78
3 264 46
3 265 32
3 266 84
3 267 96
3 268 7
3 269 49
3 270 19
3 271 49
3 272 6
3 273 7
3 274 69
3 275 47
3 276 87
3 277 44
3 278 70
3 279 70
3 280 59
3 281 27
3 282 62
3 283 42
3 284 71
3 285 73
3 286 60
3 287 47
3 288 93
3 289 67
3 290 18
3 291 60
3 292 72
3 293 37
3 294 87
3 295 21
3 296 80
3 297 38
3 298 27
3 299 95
4 4 47
4 5 87
4 6 38
4 7 31
4 8 7
4 9 62
4 10 54
4 11 25
4 12 32
4 13 54
4 14 25
4 15 14
4 16 57
4 17 48
4 18 40
4 19 54
4 20 85
4 21 30
4 22 26
4 23 16
4 24 28
4 25 71
4 26 79
4 27 85
4 28 32
4 29 14
4 30 69
4 31 6
4 32 1
4 33 88
4 34 61
4 35 36
4 36 57
4 37 88
4 38 57
4 39 94
4 40 82
4 41 95
4 42 85
4 43 39
4 44 32
4 45 1
4 46 94
4 47 33
4 48 61
4 49 13
4 50 94
4 51 93
4 52 76
4 53 97
4 54 71
4 55 75
4 56 12
4 57 19
4 58 32
4 59 20
4 60 77
4 61 55
4 62 21
4 63 76
4 64 82
4 65 3
4 66 80
4 67 30
4 68 78
4 69 43
4 70 10
4 71 95
4 72 54
4 73 43
4 74 13
4 75 40
4 76 87
4 77 65
4 78 63
4 79 83
4 80 3
4 81 3
4 82 11
4 83 90
4 84 49
4 85 4
4 86 55
4 87 49
4 88 55
4 89 93
4 90 56
4 91 76
4 92 16
4 93 79
4 94 46
4 95 49
4 96 93
4 97 93
4 98 83
4 99 37
4 100 8
4 101 47
4 102 15
4 103 74
4 104 49
4 105 70
4 106 54
4 107 66
4 108 9
4 109 4
4 110 64
4 111 34
4 112 76
4 113 76
4 114 70
4 115 89
4 116 23
4 117 22
4 118 32
4 119 47
4 120 77
4 121 82
4 122 66
4 123 31
4 124 92
4 125 71
4 126 8
4 127 46
4 128 33
4 129 49
4 130 60
4 131 63
4 132 57
4 133 67
4 134 35
4 135 65
4 136 48
4 137 50
4 138 42
4 139 84
4 140 51
4 141 83
4 142 42
4 143 94
4 144 15
4 145 20
4 146 80
4 147 42
4 148 32
4 149 78
4 150 2
4 151 19
4 152 53
4 153 20
4 154 75
4 155 81
4 156 62
4 157 9
4 158 29
4 159 15
4 160 2
4 161 52
4 162 43
4 163 28
4 164 10
4 165 9
4 166 84
4 167 29
4 168 11
4 169 82
4 170 17
4 171 48
4 172 25
4 173 21
4 174 8
4 175 40
4 176 8
4 177 53
4 178 73
4 179 86
4 180 82
4 181 81
4 182 54
4 183 86
4 184 1
4 185 40
4 186 49
4 187 60
4 188 15
4 189 93
4 190 56
4 191 2
4 192 81
4 193 26
4 194 79
4 195 78
4 196 13
4 197 31
4 198 16
4 199 80
4 200 40
4 201 57
4 202 27
4 203 7
4 204 4
4 205 21
4 206 20
4 207 11
4 208 51
4 209 88
4 210 14
4 211 51
4 212 42
4 213 20
4 214 87
4 215 62
4 216 21
4 217 68
4 218 45
4 219 86
4 220 19
4 221 1
4 222 82
4 223 79
4 224 61
4 225 52
4 226 15
4 227 40
4 228 1
4 229 3
4 230 51
4 231 80
4 232 98
4 233 94
4 234 21
4 235 92
4 236 22
4 237 93
4 238 35
4 239 55
4 240 35
4 241 85
4 242 46
4 243 61
4 244 3
4 245 61
4 246 11
4 247 34
4 248 77
4 249 6
4 250 84
4 251 43
4 252 54
4 253 29
4 254 25
4 255 58
4 256 55
4 257 88
4 258 73
4 259 66
4 260 76
4 261 98
4 262 10
4 263 45
4 264 22
4 265 63
4 266 46
4 267 44
4 268 75
4 269 92
4 270 93
4 271 77
4 272 70
4 273 88
4 274 87
4 275 12
4 276 52
4 277 47
4 278 74
4 279 77
4 280 24
4 281 7
4 282 4
4 283 16
4 284 73
4 285 43
4 286 86
4 287 59
4 288 15
4 289 34
4 290 85
4 291 9
4 292 80
4 293 53
4 294 68
4 295 73
4 296 57
4 297 34
4 298 54
4 299 57
5 5 84
5 6 72
5 7 15
5 8 74
5 9 99
5 10 37
5 11 63
5 12 19
5 13 80
5 14 72
5 15 28
5 16 25
5 17 53
5 18 34
5 19 98
5 20 36
5 21 70
5 22 81
5 23 77
5 24 14
5 25 27
5 26 97
5 27 6
5 28 50
5 29 66
5 30 47
5 31 85
5 32 88
5 33 21
5 34 80
5 35 47
5 36 9
5 37 69
5 38 92
5 39 89
5 40 61
5 41 52
5 42 89
5 43 71
5 44 53
5 45 14
5 46 22
5 47 49
5 48 22
5 49 31
5 50 80
5 51 96
5 52 40
5 53 97
5 54 84
5 55 21
5 56 43
5 57 67
5 58 99
5 59 38
5 60 12
5 61 2
5 62 12
5 63 96
5 64 92
5 65 79
5 66 82
5 67 72
5 68 35
5 69 2
5 70 78
5 71 47
5 72 0
5 73 75
5 74 79
5 75 7
5 76 76
5 77 4
5 78 97
5 79 52
5 80 32
5 81 99
5 82 56
5 83 14
5 84 62
5 85 72
5 86 6
5 87 50
5 88 28
5 89 64
5 90 16
5 91 59
5 92 13
5 93 33
5 94 33
5 95 81
5 96 79
5 97 63
5 98 65
5 99 48
5 100 63
5 101 32
5 102 81
5 103 50
5 104 80
5 105 98
5 106 93
5 107 5
5 108 41
5 109 30
5 110 9
5 111 95
5 112 20
5 113 55
5 114 42
5 115 74
5 116 84
5 117 55
5 118 74
5 119 82
5 120 9
5 121 64
5 122 60
5 123 45
5 124 31
5 125 32
5 126 62
5 127 57
5 128 65
5 129 51
5 130 16
5 131 90
5 132 57
5 133 36
5 134 40
5 135 23
5 136 56
5 137 37
5 138 97
5 139 67
5 140 35
5 141 52
5 142 13
5 143 99
5 144 32
5 145 21
5 146 2
5 147 89
5 148 99
5 149 3
5 150 9
5 151 27
5 152 88
5 153 29
5 154 75
5 155 49
5 156 1
5 157 20
5 158 4
5 159 51
5 160 38
5 161 6
5 162 82
5 163 98
5 164 77
5 165 20
5 166 55
5 167 84
5 168 6
5 169 64
5 170 12
5 171 2
5 172 73
5 173 83
5 174 92
5 175 90
5 176 2
5 177 79
5 178 76
5 179 42
5 180 73
5 181 53
5 182 54
5 183 36
5 184 69
5 185 58
5 186 56
5 187 80
5 188 50
5 189 47
5 190 21
5 191 20
5 192 33
5 193 1
5 194 8
5 195 60
5 196 82
5 197 35
5 198 73
5 199 70
5 200 71
5 201 27
5 202 23
5 203 90
5 204 3
5 205 15
5 206 76
5 207 0
5 208 22
5 209 91
5 210 3
5 211 28
5 212 30
5 213 1
5 214 66
5 215 55
5 216 72
5 217 44
5 218 20
5 219 74
5 220 84
5 221 87
5 222 0
5 223 87
5 224 43
5 225 66
5 226 50
5 227 84
5 228 14
5 229 72
5 230 81
5 231 54
5 232 22
5 233 55
5 234 50
5 235 97
5 236 91
5 237 36
5 238 0
5 239 89
5 240 76
5 241 10
5 242 70
5 243 11
5 244 85
5 245 18
5 246 28
5 247 49
5 248 91
5 249 86
5 250 64
5 251 60
5 252 26
5 253 4
5 254 91
5 255 68
5 256 49
5 257 72
5 258 13
5 259 4
5 260 2
5 261 27
5 262 83
5 263 49
5 264 70
5 265 39
5 266 66
5 267 61
5 268 70
5 269 56
5 270 9
5 271 29
5 272 87
5 273 25
5 274 93
5 275 84
5 276 18
5 277 36
5 278 63
5 279 56
5 280 59
5 281 73
5 282 11
5 283 64
5 284 1
5 285 3
5 286 52
5 287 83
5 288 98
5 289 25
5 290 40
5 291 26
5 292 30
5 293 49
5 294 83
5 295 68
5 296 69
5 297 35
5 298 95
5 299 83
6 6 39
6 7 18
6 8 65
6 9 56
6 10 52
6 11 95
6 12 98
6 13 43
6 14 2
6 15 59
6 16 6
6 17 88
6 18 86
6 19 62
6 20 75
6 21 14
6 22 33
6 23 41
6 24 59
6 25 85
6 26 73
6 27 90
6 28 88
6 29 36
6 30 81
6 31 34
6 32 5
6 33 84
6 34 46
6 35 1
6 36 75
6 37 85
6 38 81
6 39 34
6 40 82
6 41 67
6 42 31
6 43 56
6 44 70
6 45 34
6 46 80
6 47 25
6 48 91
6 49 77
6 50 20
6 51 50
6 52 55
6 53 54
6 54 25
6 55 30
6 56 38
6 57 18
6 58 37
6 59 4
6 60 38
6 61 66
6 62 14
6 63 99
6 64 99
6 65 15
6 66 59
6 67 47
6 68 41
6 69 10
6 70 9
6 71 17
6 72 93
6 73 96
6 74 29
6 75 60
6 76 61
6 77 58
6 78 91
6 79 42
6 80 62
6 81 34
6 82 72
6 83 96
6 84 2
6 85 90
6 86 39
6 87 29
6 88 48
6 89 76
6 90 10
6 91 62
6 92 37
6 93 0
6 94 68
6 95 84
6 96 83
6 97 99
6 98 72
6 99 98
6 100 22
6 101 99
6 102 17
6 103 67
6 104 0
6 105 34
6 106 60
6 107 21
6 108 91
6 109 18
6 110 43
6 111 87
6 112 72
6 113 0
6 114 13
6 115 58
6 116 61
6 117 3
6 118 1
6 119 53
6 120 70
6 121 71
6 122 78
6 123 12
6 124 48
6 125 65
6 126 56
6 127 20
6 128 34
6 129 78
6 130 6
6 131 22
6 132 39
6 133 58
6 134 53
6 135 77
6 136 49
6 137 35
6 138 91
6 139 15
6 140 33
6 141 67
6 142 75
6 143 12
6 144 23
6 145 34
6 146 27
6 147 62
6 148 89
6 149 5
6 150 5
6 151 58
6 152 22
6 153 23
6 154 60
6 155 25
6 156 57
6 157 63
6 158 50
6 159 53
6 160 61
6 161 28
6 162 96
6 163 76
6 164 81
6 165 35
6 166 16
6 167 19
6 168 53
6 169 86
6 170 73
6 171 32
6 172 43
6 173 18
6 174 23
6 175 21
6 176 17
6 177 50
6 178 31
6 179 77
6 180 22
6 181 78
6 182 25
6 183 96
6 184 3
6 185 60
6 186 72
6 187 35
6 188 32
6 189 26
6 190 59
6 191 29
6 192 2
6 193 58
6 194 3
6 195 15
6 196 61
6 197 88
6 198 41
6 199 51
6 200 75
6 201 75
6 202 97
6 203 60
6 204 74
6 205 61
6 206 71
6 207 53
6 208 64
6 209 19
6 210 11
6 211 98
6 212 28
6 213 21
6 214 25
6 215 69
6 216 71
6 217 55
6 218 98
6 219 96
6 220 59
6 221 89
6 222 25
6 223 61
6 224 15
6 225 78
6 226 84
6 227 72
6 228 65
6 229 24
6 230 65
6 231 95
6 232 1
6 233 50
6 234 57
6 235 43
6 236 41
6 237 76
6 238 72
6 239 89
6 240 54
6 241 56
6 242 98
6 243 0
6 244 59
6 245 96
6 246 26
6 247 63
6 248 47
6 249 18
6 250 89
6 251 28
6 252 6
6 253 32
6 254 90
6 255 71
6 256 61
6 257 25
6 258 74
6 259 27
6 260 70
6 261 85
6 262 29
6 263 32
6 264 41
6 265 36
6 266 2
6 267 8
6 268 24
6 269 89
6 270 53
6 271 27
6 272 3
6 273 85
6 274 75
6 275 97
6 276 44
6 277 4
6 278 16
6 279 76
6 280 27
6 281 2
6 282 26
6 283 26
6 284 82
6 285 51
6 286 35
6 287 68
6 288 3
6 289 71
6 290 97
6 291 95
6 292 84
6 293 80
6 294 94
6 295 72
6 296 64
6 297 58
6 298 19
6 299 75
7 7 64
7 8 21
7 9 10
7 10 15
7 11 28
7 12 72
7 13 43
7 14 52
7 15 59
7 16 62
7 17 96
7 18 49
7 19 72
7 20 78
7 21 74
7 22 18
7 23 1
7 24 58
7 25 11
7 26 91
7 27 33
7 28 78
7 29 43
7 30 46
7 31 50
7 32 1
7 33 44
7 34 21
7 35 12
7 36 14
7 37 16
7 38 1
7 39 27
7 40 72
7 41 88
7 42 18
7 43 83
7 44 94
7 45 38
7 46 13
7 47 3
7 48 54
7 49 5
7 50 18
7 51 24
7 52 63
7 53 2
7 54 81
7 55 90
7 56 92
7 57 70
7 58 70
7 59 22
7 60 32
7 61 7
7 62 82
7 63 19
7 64 25
7 65 43
7 66 88
7 67 85
7 68 50
7 69 9
7 70 15
7 71 3
7 72 49
7 73 12
7 74 78
7 75 92
7 76 81
7 77 4
7 78 29
7 79 66
7 80 81
7 81 38
7 82 54
7 83 65
7 84 59
7 85 49
7 86 93
7 87 96
7 88 33
7 89 68
7 90 34
7 91 28
7 92 24
7 93 34
7 94 40
7 95 16
7 96 19
7 97 20
7 98 98
7 99 35
7 100 45
7 101 65
7 102 97
7 103 30
7 104 75
7 105 98
7 106 86
7 107 50
7 108 0
7 109 67
7 110 25
7 111 56
7 112 8
7 113 75
7 114 47
7 115 14
7 116 98
7 117 27
7 118 77
7 119 6
7 120 3
7 121 40
7 122 53
7 123 29
7 124 28
7 125 52
7 126 38
7 127 37
7 128 16
7 129 90
7 130 90
7 131 12
7 132 15
7 133 87
7 134 79
7 135 57
7 136 22
7 137 57
7 138 42
7 139 56
7 140 25
7 141 43
7 142 37
7 143 97
7 144 87
7 145 16
7 146 47
7 147 82
7 148 46
7 149 88
7 150 38
7 151 47
7 152 25
7 153 87
7 154 97
7 155 94
7 156 78
7 157 38
7 158 29
7 159 24
7 160 76
7 161 11
7 162 40
7 163 59
7 164 16
7 165 42
7 166 29
7 167 51
7 168 98
7 169 77
7 170 12
7 171 53
7 172 7
7 173 51
7 174 65
7 175 16
7 176 99
7 177 0
7 178 59
7 179 78
7 180 22
7 181 51
7 182 39
7 183 97
7 184 79
7 185 1
7 186 99
7 187 33
7 188 55
7 189 0
7 190 0
7 191 43
7 192 30
7 193 58
7 194 74
7 195 94
7 196 79
7 197 53
7 198 39
7 199 87
7 200 39
7 201 79
7 202 5
7 203 14
7 204 98
7 205 52
7 206 48
7 207 64
7 208 70
7 209 28
7 210 49
7 211 19
7 212 95
7 213 22
7 214 92
7 215 86
7 216 53
7 217 28
7 218 99
7 219 40
7 220 92
7 221 24
7 222 53
7 223 14
7 224 90
7 225 98
7 226 55
7 227 44
7 228 97
7 229 20
7 230 83
7 231 77
7 232 30
7 233 41
7 234 52
7 235 79
7 236 61
7 237 45
7 238 70
7 239 45
7 240 75
7 241 79
7 242 41
7 243 30
7 244 84
7 245 61
7 246 59
7 247 93
7 248 87
7 249 89
7 250 75
7 251 63
7 252 0
7 253 18
7 254 13
7 255 32
7 256 1
7 257 40
7 258 57
7 259 70
