500 500
0 444 41
0 445 45
0 446 54
0 447 13
0 448 28
0 449 32
0 450 50
0 451 82
0 452 12
0 453 25
0 454 5
0 455 61
0 456 13
0 457 89
0 458 18
0 459 31
0 460 51
0 461 4
0 462 43
0 463 3
0 464 19
0 465 0
0 466 88
0 467 66
0 468 76
0 469 39
0 470 66
0 471 29
0 472 5
0 473 47
0 474 83
0 475 14
0 476 43
0 477 4
0 478 80
0 479 89
0 480 91
0 481 28
0 482 51
0 483 1
0 484 58
0 485 51
0 486 19
0 487 19
0 488 81
0 489 77
0 490 4
0 491 19
0 492 31
0 493 9
0 494 45
0 495 69
0 496 9
0 497 46
0 498 50
0 499 64
1 1 34
1 2 95
1 3 66
1 4 89
1 5 13
1 6 27
1 7 73
1 8 2
1 9 10
1 10 36
1 11 41
1 12 48
1 13 97
1 14 10
1 15 54
1 16 89
1 17 7
1 18 64
1 19 59
1 20 22
1 21 73
1 22 89
1 23 64
1 24 19
1 25 35
1 26 23
1 27 15
1 28 74
1 29 3
1 30 70
1 31 70
1 32 6
1 33 52
1 34 19
1 35 10
1 36 96
1 37 75
1 38 1
1 39 88
1 40 93
1 41 82
1 42 59
1 43 79
1 44 40
1 45 92
1 46 76
1 47 11
1 48 88
1 49 19
1 50 27
1 51 70
1 52 18
1 53 4
1 54 2
1 55 20
1 56 18
1 57 71
1 58 28
1 59 98
1 60 6
1 61 66
1 62 66
1 63 53
1 64 68
1 65 88
1 66 38
1 67 13
1 68 3
1 69 64
1 70 59
1 71 80
1 72 25
1 73 26
1 74 36
1 75 68
1 76 28
1 77 10
1 78 47
1 79 73
1 80 10
1 81 27
1 82 13
1 83 58
1 84 57
1 85 19
1 86 58
1 87 26
1 88 11
1 89 1
1 90 82
1 91 68
1 92 82
1 93 75
1 94 71
1 95 14
1 96 87
1 97 24
1 98 58
1 99 85
1 100 91
1 101 16
1 102 39
1 103 43
1 104 8
1 105 99
1 106 11
1 107 31
1 108 84
1 109 1
1 110 31
1 111 59
1 112 47
1 113 25
1 114 51
1 115 9
1 116 38
1 117 56
1 118 76
1 119 39
1 120 96
1 121 38
1 122 21
1 123 81
1 124 52
1 125 55
1 126 99
1 127 39
1 128 19
1 129 43
1 130 86
1 131 13
1 132 0
1 133 30
1 134 58
1 135 7
1 136 19
1 137 53
1 138 71
1 139 2
1 140 61
1 141 9
1 142 10
1 143 38
1 144 92
1 145 14
1 146 25
1 147 2
1 148 46
1 149 23
1 150 70
1 151 78
1 152 85
1 153 26
1 154 84
1 155 85
1 156 18
1 157 57
1 158 59
1 159 26
1 160 2
1 161 47
1 162 45
1 163 21
1 164 93
1 165 76
1 166 7
1 167 29
1 168 45
1 169 98
1 170 91
1 171 94
1 172 18
1 173 10
1 174 73
1 175 9
1 176 94
1 177 18
1 178 82
1 179 30
1 180 62
1 181 47
1 182 66
1 183 1
1 184 73
1 185 51
1 186 76
1 187 52
1 188 68
1 189 60
1 190 25
1 191 55
1 192 66
1 193 99
1 194 2
1 195 57
1 196 45
1 197 64
1 198 86
1 199 43
1 200 10
1 201 69
1 202 8
1 203 48
1 204 23
1 205 77
1 206 86
1 207 65
1 208 60
1 209 59
1 210 34
1 211 80
1 212 63
1 213 13
1 214 50
1 215 11
1 216 63
1 217 65
1 218 41
1 219 63
1 220 74
1 221 96
1 222 50
1 223 61
1 224 45
1 225 67
1 226 77
1 227 82
1 228 46
1 229 95
1 230 13
1 231 72
1 232 57
1 233 34
1 234 90
1 235 44
1 236 47
1 237 42
1 238 8
1 239 49
1 240 75
1 241 22
1 242 83
1 243 73
1 244 99
1 245 67
1 246 46
1 247 7
1 248 78
1 249 54
1 250 87
1 251 5
1 252 0
1 253 60
1 254 54
1 255 10
1 256 12
1 257 75
1 258 81
1 259 78
1 260 55
1 261 70
1 262 13
1 263 19
1 264 51
1 265 38
1 266 1
1 267 24
1 268 75
1 269 79
1 270 91
1 271 34
1 272 86
1 273 24
1 274 28
1 275 33
1 276 53
1 277 27
1 278 44
1 279 19
1 280 15
1 281 64
1 282 94
1 283 86
1 284 84
1 285 65
1 286 5
1 287 82
1 288 67
1 289 55
1 290 75
1 291 15
1 292 64
1 293 82
1 294 13
1 295 82
1 296 40
1 297 16
1 298 47
1 299 40
1 300 26
1 301 80
1 302 43
1 303 21
1 304 5
1 305 43
1 306 67
1 307 92
1 308 84
1 309 24
1 310 96
1 311 24
1 312 18
1 313 10
1 314 93
1 315 61
1 316 45
1 317 14
1 318 1
1 319 11
1 320 59
1 321 87
1 322 26
1 323 59
1 324 21
1 325 39
1 326 89
1 327 78
1 328 15
1 329 80
1 330 60
1 331 39
1 332 62
1 333 24
1 334 87
1 335 92
1 336 65
1 337 47
1 338 75
1 339 78
1 340 36
1 341 0
1 342 38
1 343 0
1 344 41
1 345 25
1 346 18
1 347 31
1 348 56
1 349 0
1 350 47
1 351 85
1 352 21
1 353 52
1 354 98
1 355 34
1 356 77
1 357 55
1 358 2
1 359 93
1 360 61
1 361 73
1 362 21
1 363 92
1 364 47
1 365 10
1 366 11
1 367 3
1 368 31
1 369 6
1 370 72
1 371 55
1 372 95
1 373 41
1 374 77
1 375 73
1 376 52
1 377 59
1 378 13
1 379 6
1 380 11
1 381 67
1 382 7
1 383 15
1 384 5
1 385 16
1 386 85
1 387 29
1 388 14
1 389 32
1 390 16
1 391 85
1 392 46
1 393 27
1 394 51
1 395 37
1 396 1
1 397 14
1 398 80
1 399 47
1 400 40
1 401 65
1 402 19
1 403 0
1 404 48
1 405 56
1 406 77
1 407 34
1 408 90
1 409 14
1 410 53
1 411 7
1 412 11
1 413 38
1 414 14
1 415 9
1 416 7
1 417 98
1 418 50
1 419 78
1 420 13
1 421 23
1 422 93
1 423 15
1 424 76
1 425 44
1 426 60
1 427 7
1 428 94
1 429 9
1 430 39
1 431 53
1 432 35
1 433 85
1 434 91
1 435 88
1 436 32
1 437 83
1 438 11
1 439 16
1 440 59
1 441 34
1 442 46
1 443 18
1 444 54
1 445 50
1 446 53
1 447 82
1 448 8
1 449 31
1 450 68
1 451 98
1 452 52
1 453 47
1 454 44
1 455 3
1 456 64
1 457 38
1 458 93
1 459 94
1 460 13
1 461 45
1 462 90
1 463 5
1 464 79
1 465 95
1 466 81
1 467 48
1 468 91
1 469 62
1 470 47
1 471 86
1 472 98
1 473 75
1 474 94
1 475 96
1 476 94
1 477 74
1 478 62
1 479 78
1 480 96
1 481 45
1 482 46
1 483 25
1 484 89
1 485 95
1 486 86
1 487 1
1 488 71
1 489 83
1 490 38
1 491 39
1 492 27
1 493 24
1 494 51
1 495 94
1 496 0
1 497 9
1 498 20
1 499 86
2 2 46
2 3 33
2 4 5
2 5 17
2 6 97
2 7 16
2 8 92
2 9 37
2 10 62
2 11 17
2 12 30
2 13 50
2 14 10
2 15 84
2 16 55
2 17 35
2 18 94
2 19 70
2 20 16
2 21 37
2 22 50
2 23 82
2 24 77
2 25 15
2 26 4
2 27 62
2 28 94
2 29 92
2 30 11
2 31 34
2 32 7
2 33 96
2 34 95
2 35 18
2 36 25
2 37 5
2 38 57
2 39 2
2 40 81
2 41 22
2 42 89
2 43 15
2 44 66
2 45 16
2 46 6
2 47 86
2 48 89
2 49 21
2 50 56
2 51 62
2 52 70
2 53 29
2 54 39
2 55 22
2 56 46
2 57 97
2 58 47
2 59 17
2 60 34
2 61 65
2 62 52
2 63 89
2 64 82
2 65 81
2 66 69
2 67 93
2 68 40
2 69 30
2 70 79
2 71 7
2 72 26
2 73 21
2 74 83
2 75 79
2 76 84
2 77 40
2 78 28
2 79 12
2 80 85
2 81 67
2 82 83
2 83 38
2 84 49
2 85 48
2 86 94
2 87 60
2 88 26
2 89 96
2 90 78
2 91 89
2 92 79
2 93 11
2 94 66
2 95 60
2 96 13
2 97 37
2 98 75
2 99 46
2 100 56
2 101 98
2 102 65
2 103 33
2 104 96
2 105 23
2 106 50
2 107 73
2 108 7
2 109 70
2 110 98
2 111 70
2 112 83
2 113 67
2 114 19
2 115 3
2 116 56
2 117 67
2 118 78
2 119 4
2 120 25
2 121 99
2 122 40
2 123 13
2 124 7
2 125 1
2 126 20
2 127 34
2 128 3
2 129 82
2 130 37
2 131 10
2 132 31
2 133 20
2 134 13
2 135 25
2 136 67
2 137 11
2 138 56
2 139 5
2 140 83
2 141 33
2 142 57
2 143 20
2 144 64
2 145 59
2 146 78
2 147 70
2 148 72
2 149 97
2 150 31
2 151 14
2 152 44
2 153 55
2 154 8
2 155 38
2 156 80
2 157 92
2 158 17
2 159 58
2 160 89
2 161 44
2 162 57
2 163 23
2 164 35
2 165 49
2 166 25
2 167 53
2 168 76
2 169 55
2 170 58
2 171 92
2 172 21
2 173 72
2 174 38
2 175 27
2 176 96
2 177 88
2 178 1
2 179 92
2 180 83
2 181 10
2 182 32
2 183 64
2 184 99
2 185 64
2 186 90
2 187 95
2 188 72
2 189 64
2 190 43
2 191 89
2 192 87
2 193 18
2 194 86
2 195 88
2 196 62
2 197 92
2 198 76
2 199 87
2 200 79
2 201 15
2 202 19
2 203 30
2 204 98
2 205 91
2 206 8
2 207 19
2 208 55
2 209 30
2 210 19
2 211 54
2 212 62
2 213 89
2 214 56
2 215 21
2 216 66
2 217 9
2 218 28
2 219 4
2 220 34
2 221 71
2 222 66
2 223 42
2 224 72
2 225 38
2 226 92
2 227 36
2 228 70
2 229 11
2 230 1
2 231 63
2 232 36
2 233 70
2 234 79
2 235 75
2 236 23
2 237 97
2 238 84
2 239 24
2 240 66
2 241 22
2 242 21
2 243 95
2 244 90
2 245 70
2 246 17
2 247 46
2 248 75
2 249 20
2 250 49
2 251 26
2 252 72
2 253 6
2 254 38
2 255 27
2 256 72
2 257 66
2 258 31
2 259 4
2 260 48
2 261 97
2 262 2
2 263 48
2 264 6
2 265 71
2 266 40
2 267 48
2 268 47
2 269 60
2 270 14
2 271 92
2 272 97
2 273 72
2 274 29
2 275 89
2 276 77
2 277 10
2 278 66
2 279 58
2 280 30
2 281 47
2 282 21
2 283 98
2 284 5
2 285 88
2 286 78
2 287 31
2 288 55
2 289 82
2 290 6
2 291 56
2 292 18
2 293 31
2 294 41
2 295 15
2 296 92
2 297 65
2 298 30
2 299 93
2 300 41
2 301 10
2 302 71
2 303 97
2 304 13
2 305 3
2 306 86
2 307 72
2 308 66
2 309 23
2 310 22
2 311 24
2 312 58
2 313 44
2 314 68
2 315 69
2 316 90
2 317 99
2 318 1
2 319 30
2 320 78
2 321 24
2 322 73
2 323 77
2 324 13
2 325 83
2 326 44
2 327 71
2 328 82
2 329 63
2 330 25
2 331 15
2 332 0
2 333 71
2 334 31
2 335 42
2 336 87
2 337 15
2 338 84
2 339 17
2 340 1
2 341 42
2 342 31
2 343 35
2 344 34
2 345 2
2 346 8
2 347 7
2 348 59
2 349 28
2 350 38
2 351 69
2 352 3
2 353 88
2 354 90
2 355 28
2 356 3
2 357 9
2 358 27
2 359 61
2 360 98
2 361 71
2 362 99
2 363 7
2 364 95
2 365 68
2 366 77
2 367 36
2 368 72
2 369 0
2 370 16
2 371 14
2 372 77
2 373 39
2 374 48
2 375 29
2 376 63
2 377 7
2 378 52
2 379 92
2 380 61
2 381 61
2 382 6
2 383 57
2 384 93
2 385 70
2 386 27
2 387 2
2 388 51
2 389 14
2 390 73
2 391 22
2 392 0
2 393 38
2 394 38
2 395 91
2 396 6
2 397 27
2 398 10
2 399 43
2 400 99
2 401 51
2 402 32
2 403 4
2 404 33
2 405 68
2 406 12
2 407 87
2 408 16
2 409 41
2 410 29
2 411 81
2 412 33
2 413 85
2 414 85
2 415 38
2 416 33
2 417 99
2 418 24
2 419 3
2 420 86
2 421 61
2 422 45
2 423 34
2 424 62
2 425 89
2 426 4
2 427 96
2 428 76
2 429 71
2 430 43
2 431 39
2 432 6
2 433 75
2 434 69
2 435 83
2 436 89
2 437 5
2 438 51
2 439 59
2 440 70
2 441 46
2 442 30
2 443 67
2 444 65
2 445 60
2 446 24
2 447 0
2 448 83
2 449 55
2 450 89
2 451 21
2 452 9
2 453 77
2 454 94
2 455 32
2 456 63
2 457 98
2 458 3
2 459 73
2 460 94
2 461 44
2 462 40
2 463 12
2 464 28
2 465 67
2 466 8
2 467 11
2 468 22
2 469 84
2 470 74
2 471 74
2 472 31
2 473 57
2 474 66
2 475 40
2 476 76
2 477 91
2 478 69
2 479 58
2 480 48
2 481 4
2 482 44
2 483 86
2 484 34
2 485 88
2 486 42
2 487 87
2 488 8
2 489 51
2 490 82
2 491 74
2 492 37
2 493 88
2 494 90
2 495 31
2 496 18
2 497 89
2 498 37
2 499 67
3 3 21
3 4 38
3 5 44
3 6 52
3 7 15
3 8 37
3 9 60
3 10 68
3 11 61
3 12 70
3 13 77
3 14 37
3 15 3
3 16 69
3 17 84
3 18 32
3 19 14
3 20 24
3 21 72
3 22 3
3 23 65
3 24 0
3 25 47
3 26 68
3 27 73
3 28 80
3 29 50
3 30 99
3 31 47
3 32 25
3 33 83
3 34 85
3 35 3
3 36 36
3 37 61
3 38 2
3 39 70
3 40 95
3 41 49
3 42 59
3 43 84
3 44 88
3 45 20
3 46 45
3 47 64
3 48 77
3 49 63
3 50 69
3 51 3
3 52 39
3 53 79
3 54 37
3 55 20
3 56 38
3 57 6
3 58 43
3 59 21
3 60 13
3 61 80
3 62 32
3 63 78
3 64 26
3 65 53
3 66 17
3 67 16
3 68 21
3 69 45
3 70 70
3 71 56
3 72 57
3 73 7
3 74 69
3 75 20
3 76 4
3 77 24
3 78 88
3 79 60
3 80 77
3 81 18
3 82 3
3 83 45
3 84 38
3 85 48
3 86 9
3 87 89
3 88 98
3 89 77
3 90 6
3 91 15
3 92 66
3 93 47
3 94 34
3 95 46
3 96 5
3 97 33
3 98 98
3 99 21
3 100 40
3 101 76
3 102 16
3 103 15
3 104 26
3 105 98
3 106 74
3 107 92
3 108 49
3 109 43
3 110 91
3 111 63
3 112 40
3 113 40
3 114 26
3 115 31
3 116 93
3 117 6
3 118 42
3 119 69
3 120 73
3 121 37
3 122 69
3 123 68
3 124 27
3 125 49
3 126 22
3 127 12
3 128 5
3 129 94
3 130 89
3 131 24
3 132 80
3 133 92
3 134 74
3 135 45
3 136 78
3 137 2
3 138 9
3 139 61
3 140 90
3 141 30
3 142 17
3 143 50
3 144 23
3 145 40
3 146 11
3 147 74
3 148 13
3 149 74
3 150 8
3 151 63
3 152 46
3 153 92
3 154 84
3 155 37
3 156 4
3 157 73
3 158 69
3 159 88
3 160 19
3 161 65
3 162 37
3 163 87
3 164 78
3 165 62
3 166 97
3 167 12
3 168 91
3 169 72
3 170 24
3 171 56
3 172 43
3 173 44
3 174 82
3 175 13
3 176 16
3 177 13
3 178 4
3 179 97
3 180 40
3 181 50
3 182 68
3 183 78
3 184 20
3 185 54
3 186 98
3 187 68
3 188 74
3 189 76
3 190 37
3 191 74
3 192 41
3 193 65
3 194 30
3 195 60
3 196 18
3 197 35
3 198 78
3 199 39
3 200 83
3 201 98
3 202 91
3 203 4
3 204 49
3 205 25
3 206 95
3 207 65
3 208 73
3 209 94
3 210 37
3 211 98
3 212 63
3 213 3
3 214 9
3 215 48
3 216 72
3 217 15
3 218 65
3 219 14
3 220 79
3 221 59
3 222 51
3 223 28
3 224 36
3 225 60
3 226 0
3 227 64
3 228 21
3 229 84
3 230 85
3 231 13
3 232 79
3 233 93
3 234 22
3 235 21
3 236 79
3 237 9
3 238 30
3 239 61
3 240 20
3 241 99
3 242 44
3 243 14
3 244 46
3 245 99
3 246 99
3 247 75
3 248 97
3 249 69
3 250 53
3 251 78
3 252 14
3 253 38
3 254 45
3 255 79
3 256 84
3 257 42
3 258 57
3 259 14
3 260 36
3 261 93
3 262 40
3 263 78
3 264 67
3 265 58
3 266 27
3 267 86
3 268 18
3 269 25
3 270 86
3 271 69
3 272 25
3 273 27
3 274 67
3 275 81
3 276 87
3 277 69
3 278 92
3 279 87
3 280 28
3 281 82
3 282 87
3 283 58
3 284 59
3 285 19
3 286 69
3 287 98
3 288 1
3 289 2
3 290 49
3 291 46
3 292 98
3 293 39
3 294 3
3 295 95
3 296 17
3 297 78
3 298 87
3 299 88
3 300 86
3 301 86
3 302 90
3 303 75
3 304 40
3 305 82
3 306 50
3 307 64
3 308 22
3 309 91
3 310 6
3 311 43
3 312 72
3 313 75
3 314 99
3 315 17
3 316 56
3 317 44
3 318 10
3 319 57
3 320 7
3 321 94
3 322 7
3 323 73
3 324 17
3 325 91
3 326 82
3 327 23
3 328 62
3 329 74
3 330 59
3 331 71
3 332 39
3 333 90
3 334 93
3 335 56
3 336 25
3 337 35
3 338 86
3 339 82
3 340 37
3 341 76
3 342 12
3 343 80
3 344 97
3 345 0
3 346 95
3 347 63
3 348 69
3 349 97
3 350 38
3 351 78
3 352 86
3 353 45
3 354 65
3 355 14
3 356 58
3 357 83
3 358 39
3 359 41
3 360 56
3 361 91
3 362 62
3 363 83
3 364 54
3 365 12
3 366 93
3 367 38
3 368 52
3 369 23
3 370 36
3 371 60
3 372 97
3 373 19
3 374 3
3 375 25
3 376 89
3 377 47
3 378 63
3 379 21
3 380 90
3 381 39
3 382 14
3 383 56
3 384 78
3 385 48
3 386 39
3 387 1
3 388 62
3 389 48
3 390 44
3 391 42
3 392 39
3 393 40
3 394 20
3 395 25
3 396 49
3 397 95
3 398 32
3 399 79
3 400 75
3 401 16
3 402 72
3 403 88
3 404 23
3 405 47
3 406 79
3 407 78
3 408 92
3 409 11
3 410 95
3 411 53
3 412 56
3 413 17
3 414 18
3 415 81
3 416 15
3 417 62
3 418 69
3 419 72
3 420 70
3 421 95
3 422 21
3 423 45
3 424 13
3 425 85
3 426 56
3 427 31
3 428 44
3 429 25
3 430 13
3 431 37
3 432 52
3 433 75
3 434 30
3 435 56
3 436 37
3 437 60
3 438 24
3 439 6
3 440 47
3 441 26
3 442 19
3 443 39
3 444 42
3 445 93
3 446 52
3 447 89
3 448 40
3 449 22
3 450 96
3 451 77
3 452 18
3 453 85
3 454 87
3 455 63
3 456 9
3 457 18
3 458 37
3 459 11
3 460 66
3 461 77
3 462 10
3 463 61
3 464 42
3 465 30
3 466 44
3 467 28
3 468 72
3 469 17
3 470 95
3 471 75
3 472 24
3 473 3
3 474 23
3 475 71
3 476 97
3 477 13
3 478 46
3 479 70
3 480 79
3 481 12
3 482 23
3 483 62
3 484 56
3 485 17
3 486 52
3 487 51
3 488 77
3 489 59
3 490 63
3 491 9
3 492 10
3 493 51
3 494 30
3 495 40
3 496 22
3 497 59
3 498 41
3 499 14
4 4 3
4 5 29
4 6 98
4 7 83
4 8 17
4 9 71
4 10 35
4 11 11
4 12 70
4 13 45
4 14 71
4 15 8
4 16 61
4 17 3
4 18 61
4 19 71
4 20 56
4 21 65
4 22 91
4 23 45
4 24 64
4 25 4
4 26 37
4 27 65
4 28 24
4 29 34
4 30 33
4 31 53
4 32 75
4 33 16
4 34 79
4 35 34
4 36 92
4 37 70
4 38 34
4 39 83
4 40 14
4 41 35
4 42 50
4 43 34
4 44 54
4 45 66
4 46 74
4 47 18
4 48 79
4 49 78
4 50 77
4 51 25
4 52 89
4 53 5
4 54 3
4 55 68
4 56 52
4 57 22
4 58 18
4 59 56
4 60 69
4 61 32
4 62 30
4 63 58
4 64 27
4 65 38
4 66 8
4 67 8
4 68 61
4 69 45
4 70 52
4 71 53
4 72 87
4 73 50
4 74 87
4 75 49
4 76 36
4 77 86
4 78 32
4 79 30
4 80 55
4 81 57
4 82 87
4 83 34
4 84 63
4 85 56
4 86 20
4 87 38
4 88 61
4 89 66
4 90 76
4 91 98
4 92 5
4 93 70
4 94 86
4 95 19
4 96 25
4 97 51
4 98 38
4 99 34
4 100 38
4 101 34
4 102 91
4 103 37
4 104 73
4 105 11
4 106 58
4 107 10
4 108 59
4 109 11
4 110 77
4 111 77
4 112 89
4 113 9
4 114 65
4 115 30
4 116 56
4 117 11
4 118 19
4 119 32
4 120 92
4 121 40
4 122 33
4 123 86
4 124 90
4 125 95
4 126 72
4 127 86
4 128 77
4 129 14
4 130 12
4 131 42
4 132 44
4 133 83
4 134 13
4 135 50
4 136 65
4 137 96
4 138 71
4 139 40
4 140 28
4 141 29
4 142 13
4 143 50
4 144 40
4 145 6
4 146 64
4 147 28
4 148 98
4 149 57
4 150 19
4 151 95
4 152 4
4 153 81
4 154 93
4 155 8
4 156 24
4 157 46
4 158 43
4 159 47
4 160 95
4 161 37
4 162 65
4 163 22
4 164 45
4 165 12
4 166 22
4 167 65
4 168 85
4 169 73
4 170 83
4 171 10
4 172 87
4 173 48
4 174 35
4 175 16
4 176 71
4 177 3
4 178 85
4 179 62
4 180 83
4 181 13
4 182 18
4 183 91
4 184 45
4 185 74
4 186 54
4 187 48
4 188 46
4 189 29
4 190 89
4 191 66
4 192 91
4 193 15
4 194 24
4 195 80
4 196 46
4 197 72
4 198 95
4 199 47
4 200 25
4 201 25
4 202 49
4 203 7
4 204 60
4 205 15
4 206 25
4 207 9
4 208 34
4 209 11
4 210 7
4 211 59
4 212 82
4 213 52
4 214 10
4 215 46
4 216 61
4 217 6
4 218 36
4 219 9
4 220 30
4 221 84
4 222 49
4 223 38
4 224 18
4 225 54
4 226 19
4 227 25
4 228 40
4 229 58
4 230 34
4 231 99
4 232 62
4 233 21
4 234 5
4 235 79
4 236 62
4 237 63
4 238 86
4 239 77
4 240 84
4 241 35
4 242 22
4 243 74
4 244 85
4 245 2
4 246 93
4 247 5
4 248 98
4 249 88
4 250 77
4 251 99
4 252 26
4 253 45
4 254 92
4 255 99
4 256 3
4 257 74
4 258 97
4 259 53
4 260 53
4 261 79
4 262 40
4 263 66
4 264 4
4 265 60
4 266 39
4 267 8
4 268 2
4 269 9
4 270 41
4 271 21
4 272 40
4 273 5
4 274 1
4 275 40
4 276 26
4 277 98
4 278 87
4 279 96
4 280 20
4 281 63
4 282 45
4 283 60
4 284 77
4 285 83
4 286 3
4 287 88
4 288 32
4 289 42
4 290 90
4 291 42
4 292 66
4 293 58
4 294 59
4 295 60
4 296 10
4 297 37
4 298 4
4 299 65
4 300 93
4 301 37
4 302 29
4 303 12
4 304 6
4 305 74
4 306 23
4 307 47
4 308 40
4 309 74
4 310 27
4 311 28
4 312 39
4 313 34
4 314 83
4 315 67
4 316 24
4 317 52
4 318 51
4 319 71
4 320 38
4 321 64
4 322 88
4 323 73
4 324 22
4 325 54
4 326 83
4 327 58
4 328 3
4 329 38
4 330 12
4 331 35
4 332 63
4 333 21
4 334 92
4 335 8
4 336 97
4 337 90
4 338 55
4 339 81
4 340 65
4 341 35
